Pont_A,Pont_B,Pont_C,Pont_D,Pont_E,Pont_F,Pont_G,Pont_T,NumCab,Ticket,Sex,Port_C,Port_Q,Port_S,ada,albert,alexander,alfred,alice,andersson,anna,anne,annie,arthur,august,augusta,bertha,bourke,brien,brown,campbell,carl,carter,catherine,charles,collyer,david,de,douglas,edith,edvard,edward,elias,elizabeth,ellen,emil,emily,ernest,ernst,ethel,eugene,ford,francis,frank,frederick,george,goldsmith,goodwin,gustaf,gustafsson,hanna,hans,harry,helen,henry,hocking,hoyt,impe,james,johan,john,johnson,joseph,jr,karl,kate,katherine,lefebre,leonard,louise,margaret,maria,marie,martha,martin,mary,master,miss,mr,mrs,nils,norman,olsen,oskar,palsson,patrick,percival,peter,rev,rice,richard,richards,robert,sage,samuel,sidney,solomon,stanley,thomas,van,victor,walter,william,williams,PassengerId,Pclass,Age,SibSp,Parch,Fare,Survived
-1.1984725339390871,-1.2512637583355153,-1.0569901939173068,0.23194903534557462,1.3833785319317724,1.669511705069801,2.4811197274950394,0.0,-0.6154870363394007,-0.42423185881313474,0.7259206460169881,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,1.7561828673331934,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,-1.7310410018871434,0.8484475728160997,-0.5461665148379442,0.40337109699945856,-0.4729976526136275,-0.5227880754148715,0
-0.3429971702850174,-0.4692371322034652,1.64147630029935,-0.4572645941803377,-0.5046949386828404,-0.23570226039551567,-0.12356041264304324,0.0,1.0206880087583627,-0.4299105809733597,-1.3775610398834008,2.179449471770342,-0.314825418681191,-1.669306851915987,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,4.956341478781571,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.8335593954492344,2.671139359591206,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,-1.727165643726954,-1.5325562013479999,0.5578499560764556,0.40337109699945856,-0.4729976526136275,0.8051825580423376,1
-0.44393780818108,3.888292090425184,1.7283612858990447,-1.965363000598086,-4.098631685972477,1.6596226323449863,-0.8750645342911352,0.0,1.5466284628011908,4.472491151168012,-1.3775610398834008,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,3.050365846865419,-0.8335593954492344,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,-1.7232902855667644,0.8484475728160997,-0.27016239710934425,-0.4572460037904822,-0.4729976526136275,-0.508789418816139,1
-0.3429971702850174,-0.4692371322034652,1.64147630029935,-0.4572645941803377,-0.5046949386828404,-0.23570226039551567,-0.12356041264304324,0.0,2.0615591137351115,-0.2769666317285999,-1.3775610398834008,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.8335593954492344,4.75225569621397,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,-1.719414927406575,-1.5325562013479999,0.3508468677800056,0.40337109699945856,-0.4729976526136275,0.4280836357731048,1
0.3131463022653117,-0.9782363832698163,-0.9775040009072802,0.20260815176588065,0.24724308068590053,0.9088202884937715,2.757276435861016,0.0,-0.5782017480012246,0.1358170112545831,0.7259206460169881,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,4.784830396828559,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.14214718736784024,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,3.6477278433968725,-0.0884747446328747,-1.7155395692463855,0.8484475728160997,0.3508468677800056,-0.4572460037904822,-0.4729976526136275,-0.5061970750015589,0
1.111098325030004,-1.6025747632149554,-0.22786907657416036,-1.0658762420489158,0.4020316390220229,1.8835249668064191,1.6239510778565864,0.0,0.25664771795663543,0.06813497359297695,0.7259206460169881,-0.4588314677411246,3.1763635991941594,-1.669306851915987,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,7.317953540588613,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.0097058753953189,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,-1.7116642110861962,0.8484475728160997,0.2475700158166403,-0.4572460037904822,-0.4729976526136275,-0.4977294431656145,0
-0.3429971702850174,-0.4692371322034652,-0.6092076990801711,-0.4572645941803377,1.9813949444585592,-0.23570226039551567,-0.12356041264304324,0.0,-0.047574441086194866,-0.4301267921194377,0.7259206460169881,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,1.7561828673331934,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,-1.7077888529260066,-1.5325562013479999,1.6618664269908554,-0.4572460037904822,-0.4729976526136275,0.40241943200876185,0
-2.7812223282620976,-0.47926000389421386,-0.951313565139314,1.3942515638531792,0.4249688194058996,2.2028096582669745,2.2230907711790184,0.0,-0.3547235316951125,0.09839181574118562,0.7259206460169881,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,7.369130474260364,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,2.715445545797198,-0.43639905293513753,-0.8335593954492344,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,11.512228460991038,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,-1.703913494765817,0.8484475728160997,-1.926187103480944,2.12460529857934,0.7297678068895965,-0.23607484952231378,0
-1.1177978558230837,0.9791049135298543,-0.5252073334700972,-0.7007046475816968,-0.746344003019879,1.4843268392131463,3.5626893675914597,0.0,-0.5146771940124758,0.094946745494487,-1.3775610398834008,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,15.446471774209666,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.8335593954492344,1.849360225456473,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,-1.7000381366056276,0.8484475728160997,-0.20116136767719425,-0.4572460037904822,1.9325332663928207,-0.44225328553360066,1
-0.3052634827946797,-0.14101093157640424,0.3539869336719069,-0.4795336661341806,-0.504688009095695,0.5092729070747825,2.1463413188417704,0.0,0.5396662845090427,-0.07993945550151153,-1.3775610398834008,2.179449471770342,-0.314825418681191,-1.669306851915987,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.8335593954492344,4.75225569621397,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,-1.696162778445438,-0.34205431426595007,-1.098174750295144,0.40337109699945856,-0.4729976526136275,-0.04951319762471734,1
