Pont_A,Pont_B,Pont_C,Pont_D,Pont_E,Pont_F,Pont_G,Pont_T,NumCab,Ticket,Sex,Port_C,Port_Q,Port_S,ada,albert,alexander,alfred,alice,andersson,anna,anne,annie,arthur,august,augusta,bertha,bourke,brien,brown,campbell,carl,carter,catherine,charles,collyer,david,de,douglas,edith,edvard,edward,elias,elizabeth,ellen,emil,emily,ernest,ernst,ethel,eugene,ford,francis,frank,frederick,george,goldsmith,goodwin,gustaf,gustafsson,hanna,hans,harry,helen,henry,hocking,hoyt,impe,james,johan,john,johnson,joseph,jr,karl,kate,katherine,lefebre,leonard,louise,margaret,maria,marie,martha,martin,mary,master,miss,mr,mrs,nils,norman,olsen,oskar,palsson,patrick,percival,peter,rev,rice,richard,richards,robert,sage,samuel,sidney,solomon,stanley,thomas,van,victor,walter,william,williams,PassengerId,Pclass,Age,SibSp,Parch,Fare
1.3541233500612486,-1.4323118496302725,-0.5644446724414668,-1.0510154644029441,0.594758953018472,1.7598865183966879,1.2455900832074698,0.0,-0.06147912104640374,0.06818902637949645,0.7259206460169881,-0.4588314677411246,3.1763635991941594,-1.669306851915987,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,7.317953540588613,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.0097058753953189,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,1.7219031188416885,0.8484475728160997,0.31634635306393066,-0.4572460037904822,-0.4729976526136275,-0.5107761911156332
-0.2211065472800226,0.0008480588294139156,-0.8143985177346869,-0.6269479877859501,0.28747190643254594,1.3534706733537691,2.043639135894347,0.0,-0.8122491456793481,0.11963615063118734,-1.3775610398834008,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,10.565156153889335,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,4.354312018863401,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.8335593954492344,1.5065101770198768,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,1.725778477001878,0.8484475728160997,1.1788592209658055,0.40337109699945856,-0.4729976526136275,-0.5279727630440316
0.49383084901268826,-1.4816859249610372,0.1987356434282334,-1.364097119300534,1.7667227875609433,0.7104627370922675,-0.1904530106612614,0.0,-0.47392093795605683,-0.07590139439093724,0.7259206460169881,-0.4588314677411246,3.1763635991941594,-1.669306851915987,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,9.483414438332872,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.2891207993383529,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,5.345930739865179,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,1.7296538351620674,-0.34205431426595007,2.213874662448055,-0.4572460037904822,-0.4729976526136275,-0.4722373710305598
-0.4977894642151084,2.1574771511828117,-2.059323834657621,-1.1880051237134723,0.8133636780994437,0.4239238627840416,2.182626239034332,0.0,-1.271682296262097,0.043138739403386514,0.7259206460169881,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,14.472140962108089,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.1777015162650609,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,1.733529193322257,0.8484475728160997,-0.20116136767719425,-0.4572460037904822,-0.4729976526136275,-0.49349459031011644
-0.7255010710939543,4.476263228466265,2.087211100012457,-1.991303483115075,-5.4017054319806315,2.5425288935789974,-0.5667686596019212,0.0,0.9738770907788744,4.472516587773433,-1.3775610398834008,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,-0.07964901976850737,12.708590590625809,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.8335593954492344,1.976018058038865,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,1.7374045514824463,0.8484475728160997,-0.5461665148379442,0.40337109699945856,0.7297678068895965,-0.4183166196872939
-0.9580457393719559,0.5816202125731095,-1.7422040743811587,-0.5749780532453255,1.2472845190764197,0.91461379920782,2.9266315306706745,0.0,-0.7504439567328902,-0.44590543641961483,0.7259206460169881,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,8.75031279981595,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.05966973425042091,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,1.741279909642636,0.8484475728160997,-1.098174750295144,-0.4572460037904822,-0.4729976526136275,-0.4818290431445061
-0.6232773925877597,0.41910206062398564,-0.912365853077616,-0.7453026754042988,0.702278882748721,1.4172746166352241,0.9742601071930883,0.0,0.2802567938124376,0.06828600343766378,-1.3775610398834008,-0.4588314677411246,3.1763635991941594,-1.669306851915987,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,12.15349017620629,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,1.070949405646596,-0.8335593954492344,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,1.7451552678028255,0.8484475728160997,0.005841720619255706,-0.4572460037904822,-0.4729976526136275,-0.5149239412189613
-1.4794206859977748,1.1367380856952023,-1.2140740548819058,-0.5128283647163296,0.9324854122874149,0.9543317342538693,1.3327211773776761,0.0,-1.4178095611490862,-0.06244860969893735,0.7259206460169881,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,10.674704009743724,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,8.43225134793875,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.3488542712879944,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,1.7490306259630148,-0.34205431426595007,-0.27016239710934425,0.40337109699945856,0.7297678068895965,-0.07172025167793618
-3.3443496928085925,6.221498274790887,-1.5360775351891964,-1.0724926091820042,-0.3459200226063132,-2.623066627445957,3.6678792710447796,0.0,-1.2974356038354673,-0.45366519086084045,-1.3775610398834008,2.179449471770342,-0.314825418681191,-1.669306851915987,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,-0.22214949681063365,-0.06890454480235432,8.787654025643482,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.8335593954492344,2.223798680668668,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,-0.11876092332017711,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,1.7529059841232044,0.8484475728160997,-0.8221706325665441,-0.4572460037904822,-0.4729976526136275,-0.5232194414256176
-2.106850300379917,-1.8792928399094873,0.6717234876496431,-0.45094585438941825,1.3466813740313697,1.8182877716334394,2.4142184841261045,0.0,0.05623541772013935,-0.38019473567813156,0.7259206460169881,-0.4588314677411246,-0.314825418681191,0.5990510365737894,-0.07932373878870205,-0.07964901976850737,-0.08871761588815488,-0.1048202390333509,-0.07788522818830415,-0.10461862990424962,-0.13086830357737742,-0.079260911813209,-0.10392744131400182,-0.1174819153595945,-0.07856402004927959,-0.08847940144851456,-0.07894206425261702,-0.06916185027138141,-0.06910117931279122,-0.08539997737954774,-0.06871604705151495,-0.07888941590373857,-0.07946819912729548,-0.08741095527672336,-0.16237617585330788,-0.06895393511798763,-0.089584861475983,-0.0893498627444678,-0.0693202937275296,-0.08023882323932073,-0.0681277530112563,-0.14306112982021707,-0.0882214530792611,-0.11782390207711338,-0.07992451087273816,-0.06923286462387072,-0.06569576220227459,-0.07913815005736605,-0.07912889137459295,-0.06920627848512335,-0.06950387888219803,-0.0870187701410486,-0.09737399633614849,-0.10223119673565055,-0.14269350271373155,-0.16699709662860715,-0.0686071402616137,-0.08021427411656874,-0.06939938003449389,-0.06900755153052131,-0.06956083436402523,-0.06894795237122871,-0.0898887301580568,-0.10552271096567674,-0.2004619830530635,-0.06878325161986067,-0.06890830318749985,-0.06954933091224683,-0.163726286919671,-0.137069257709653,3.5898484230257863,-0.06890454480235432,-0.12959390764986456,-0.1251730586860487,-0.08889210435743901,-0.09644448336705468,-0.06798550625130781,-0.0799792679239667,-0.11193689184422151,-0.08665067490585433,-0.1116758728384562,-0.11102452030434083,-0.08852345308219438,-0.07912577329158478,-0.08866230363125813,-0.15373147982406732,-0.21328051259019654,-0.43639905293513753,-0.2393888038736416,-0.3646470620215166,-0.06952269451222101,-0.08005648429280367,-0.07969584410948782,-0.0682433945941966,-0.06893216369345703,-0.06881992501677549,-0.07954069824905001,-0.10311586485858244,-0.06855818013997059,-0.08031993497651138,-0.1256703611831059,-0.0794166893524969,-0.112365926207576,-0.10537657569191564,8.011404868353807,-0.07920612977581996,-0.06649900030449292,-0.0693028019115962,-0.1658072347353885,-0.09670481810367426,-0.10278313839586758,-0.07913003636668224,-0.2694638853704013,-0.0884747446328747,1.7567813422833938,0.8484475728160997,-0.6151675442700942,1.2639881977893994,-0.4729976526136275,-0.1723031916836436
